variant,base_model,normalization,iteration,macro_f1
dinov2_vits14_dataset,dinov2_vits14,dataset,18,71.56873643359283
dinov2_vits14_dataset,dinov2_vits14,dataset,19,73.57765543333512
dinov2_vits14_dataset,dinov2_vits14,dataset,20,71.8897738049219
dinov2_vits14_dataset,dinov2_vits14,dataset,21,70.51757528132859
dinov2_vits14_dataset,dinov2_vits14,dataset,22,73.53870234091929
dinov2_vits14_dataset,dinov2_vits14,dataset,23,74.04928508228372
dinov2_vits14_dataset,dinov2_vits14,dataset,24,69.90447136015612
dinov2_vits14_dataset,dinov2_vits14,dataset,25,72.11421532676864
dinov2_vits14_dataset,dinov2_vits14,dataset,26,71.23597809086652
dinov2_vits14_dataset,dinov2_vits14,dataset,27,72.08152545983985
dinov2_vits14_dataset,dinov2_vits14,dataset,28,72.5651644718985
dinov2_vits14_dataset,dinov2_vits14,dataset,29,72.57176213751706
dinov2_vits14_dataset,dinov2_vits14,dataset,30,72.8606541939442
dinov2_vits14_dataset,dinov2_vits14,dataset,31,71.3086055355672
dinov2_vits14_dataset,dinov2_vits14,dataset,32,75.19271828716572
dinov2_vits14_dataset,dinov2_vits14,dataset,33,72.1940749436498
dinov2_vits14_dataset,dinov2_vits14,dataset,34,76.45629325763403
dinov2_vits14_dataset,dinov2_vits14,dataset,35,74.32859150482953
dinov2_vits14_dataset,dinov2_vits14,dataset,36,70.81373767520385
dinov2_vits14_dataset,dinov2_vits14,dataset,37,74.32071843584808
dinov2_vits14_dataset,dinov2_vits14,dataset,38,73.67691554151112
dinov2_vits14_dataset,dinov2_vits14,dataset,39,72.76537103141582
dinov2_vits14_dataset,dinov2_vits14,dataset,40,73.23834864988152
dinov2_vits14_dataset,dinov2_vits14,dataset,41,73.89898634379237
dinov2_vits14_dataset,dinov2_vits14,dataset,42,72.39260212961035
dinov2_vits14_dataset,dinov2_vits14,dataset,43,73.99577932121181
dinov2_vits14_dataset,dinov2_vits14,dataset,44,71.41164659098074
dinov2_vits14_dataset,dinov2_vits14,dataset,45,75.00639852036979
dinov2_vits14_dataset,dinov2_vits14,dataset,46,75.09407583522352
dinov2_vits14_dataset,dinov2_vits14,dataset,47,74.67826727744225
dinov2_vits14_dataset,dinov2_vits14,dataset,48,72.12130527015286
dinov2_vits14_dataset,dinov2_vits14,dataset,49,73.09518589215598
dinov2_vits14_dataset,dinov2_vits14,dataset,50,72.44609529473438
dinov2_vits14_dataset,dinov2_vits14,dataset,51,72.00607284628474
dinov2_vits14_dataset,dinov2_vits14,dataset,52,74.3687658010735
dinov2_vits14_dataset,dinov2_vits14,dataset,53,72.8023441518484
dinov2_vits14_dataset,dinov2_vits14,dataset,54,75.33069556392971
dinov2_vits14_dataset,dinov2_vits14,dataset,55,75.68683944136734
dinov2_vits14_dataset,dinov2_vits14,dataset,56,73.32065569632657
dinov2_vits14_dataset,dinov2_vits14,dataset,57,72.76711044433888
dinov2_vits14_dataset,dinov2_vits14,dataset,58,77.47343079286266
dinov2_vits14_dataset,dinov2_vits14,dataset,59,72.91841457200552
dinov2_vits14_dataset,dinov2_vits14,dataset,60,70.63286512849855
dinov2_vits14_dataset,dinov2_vits14,dataset,61,72.39939257390331
dinov2_vits14_dataset,dinov2_vits14,dataset,62,72.254923825305
dinov2_vits14_dataset,dinov2_vits14,dataset,63,74.0875895517884
dinov2_vits14_dataset,dinov2_vits14,dataset,64,70.86609164438521
dinov2_vits14_dataset,dinov2_vits14,dataset,65,74.37511703979708
dinov2_vits14_dataset,dinov2_vits14,dataset,66,70.43613934875603
dinov2_vits14_dataset,dinov2_vits14,dataset,67,71.72504641938811
dinov2_vits14_dataset,dinov2_vits14,dataset,68,74.46354078481137
dinov2_vits14_dataset,dinov2_vits14,dataset,69,71.80909331392856
dinov2_vits14_dataset,dinov2_vits14,dataset,70,72.641857393463
dinov2_vits14_dataset,dinov2_vits14,dataset,71,73.05306057386119
dinov2_vits14_dataset,dinov2_vits14,dataset,72,72.42159146301962
dinov2_vits14_dataset,dinov2_vits14,dataset,73,69.47113191847616
dinov2_vits14_dataset,dinov2_vits14,dataset,74,75.022429963521
dinov2_vits14_dataset,dinov2_vits14,dataset,75,71.94634184623526
dinov2_vits14_dataset,dinov2_vits14,dataset,76,73.30286761166214
dinov2_vits14_dataset,dinov2_vits14,dataset,77,75.03212812646558
dinov2_vits14_dataset,dinov2_vits14,dataset,78,73.34776489917817
dinov2_vits14_dataset,dinov2_vits14,dataset,79,74.27580905860172
dinov2_vits14_dataset,dinov2_vits14,dataset,80,77.11447309169412
dinov2_vits14_dataset,dinov2_vits14,dataset,81,71.11744184815154
dinov2_vits14_dataset,dinov2_vits14,dataset,82,71.01475006110667
dinov2_vits14_dataset,dinov2_vits14,dataset,83,71.30092711857151
dinov2_vits14_dataset,dinov2_vits14,dataset,84,71.74827388473379
dinov2_vits14_dataset,dinov2_vits14,dataset,85,71.81695048186022
dinov2_vits14_dataset,dinov2_vits14,dataset,86,71.19289933705248
dinov2_vits14_dataset,dinov2_vits14,dataset,87,72.55168885980738
dinov2_vits14_dataset,dinov2_vits14,dataset,88,73.78732343887563
dinov2_vits14_dataset,dinov2_vits14,dataset,89,71.93590476746527
dinov2_vits14_dataset,dinov2_vits14,dataset,90,70.98423251954338
dinov2_vits14_dataset,dinov2_vits14,dataset,91,71.5039887329995
dinov2_vits14_dataset,dinov2_vits14,dataset,92,73.28708572873597
dinov2_vits14_dataset,dinov2_vits14,dataset,93,75.06925323475198
dinov2_vits14_dataset,dinov2_vits14,dataset,94,75.09037779339593
dinov2_vits14_dataset,dinov2_vits14,dataset,95,74.10109950226816
dinov2_vits14_dataset,dinov2_vits14,dataset,96,75.1448040636608
dinov2_vits14_dataset,dinov2_vits14,dataset,97,73.37977421149337
dinov2_vits14_dataset,dinov2_vits14,dataset,98,71.89964776576836
dinov2_vits14_dataset,dinov2_vits14,dataset,99,74.0679010034101
dinov2_vits14_dataset,dinov2_vits14,dataset,100,72.20076674495529
dinov2_vits14_imagenet,dinov2_vits14,imagenet,1,72.49748840573054
dinov2_vits14_imagenet,dinov2_vits14,imagenet,2,72.14393756565494
dinov2_vits14_imagenet,dinov2_vits14,imagenet,3,76.08304062385251
dinov2_vits14_imagenet,dinov2_vits14,imagenet,4,74.98099524872171
dinov2_vits14_imagenet,dinov2_vits14,imagenet,5,72.38573688406177
dinov2_vits14_imagenet,dinov2_vits14,imagenet,6,73.51056599517014
dinov2_vits14_imagenet,dinov2_vits14,imagenet,7,72.96591300598784
dinov2_vits14_imagenet,dinov2_vits14,imagenet,8,73.62266797539658
dinov2_vits14_imagenet,dinov2_vits14,imagenet,9,74.17857584034067
dinov2_vits14_imagenet,dinov2_vits14,imagenet,10,73.149311492064
dinov2_vits14_imagenet,dinov2_vits14,imagenet,11,76.3661953467937
dinov2_vits14_imagenet,dinov2_vits14,imagenet,12,76.69609733761244
dinov2_vits14_imagenet,dinov2_vits14,imagenet,13,73.58344526054819
dinov2_vits14_imagenet,dinov2_vits14,imagenet,14,72.70490019362734
dinov2_vits14_imagenet,dinov2_vits14,imagenet,15,76.85123160413553
dinov2_vits14_imagenet,dinov2_vits14,imagenet,16,74.74390017205984
dinov2_vits14_imagenet,dinov2_vits14,imagenet,17,75.58548401572102
dinov2_vits14_imagenet,dinov2_vits14,imagenet,18,74.71643702760076
dinov2_vits14_imagenet,dinov2_vits14,imagenet,19,79.14713890765587
dinov2_vits14_imagenet,dinov2_vits14,imagenet,20,73.47803902160962
dinov2_vits14_imagenet,dinov2_vits14,imagenet,21,76.48135617851231
dinov2_vits14_imagenet,dinov2_vits14,imagenet,22,72.01350690466488
dinov2_vits14_imagenet,dinov2_vits14,imagenet,23,74.2391817733496
dinov2_vits14_imagenet,dinov2_vits14,imagenet,24,74.02481260598823
dinov2_vits14_imagenet,dinov2_vits14,imagenet,25,71.56222690258225
dinov2_vits14_imagenet,dinov2_vits14,imagenet,26,73.28211211161657
dinov2_vits14_imagenet,dinov2_vits14,imagenet,27,73.43939894941563
dinov2_vits14_imagenet,dinov2_vits14,imagenet,28,72.82480770419556
dinov2_vits14_imagenet,dinov2_vits14,imagenet,29,75.42304638799479
dinov2_vits14_imagenet,dinov2_vits14,imagenet,30,75.80267219820493
dinov2_vits14_imagenet,dinov2_vits14,imagenet,31,73.84806521360471
dinov2_vits14_imagenet,dinov2_vits14,imagenet,32,74.79373173767348
dinov2_vits14_imagenet,dinov2_vits14,imagenet,33,73.09304863313669
dinov2_vits14_imagenet,dinov2_vits14,imagenet,34,76.18673733028885
dinov2_vits14_imagenet,dinov2_vits14,imagenet,35,75.38177285960997
dinov2_vits14_imagenet,dinov2_vits14,imagenet,36,75.91791779596578
dinov2_vits14_imagenet,dinov2_vits14,imagenet,37,75.00038967175449
dinov2_vits14_imagenet,dinov2_vits14,imagenet,38,75.6839679384317
dinov2_vits14_imagenet,dinov2_vits14,imagenet,39,73.09657973512182
dinov2_vits14_imagenet,dinov2_vits14,imagenet,40,73.27459528975061
dinov2_vits14_imagenet,dinov2_vits14,imagenet,41,75.13077179566852
dinov2_vits14_imagenet,dinov2_vits14,imagenet,42,74.05944570108701
dinov2_vits14_imagenet,dinov2_vits14,imagenet,43,71.81040277246346
dinov2_vits14_imagenet,dinov2_vits14,imagenet,44,74.51338222432311
dinov2_vits14_imagenet,dinov2_vits14,imagenet,45,76.11339620489801
dinov2_vits14_imagenet,dinov2_vits14,imagenet,46,74.10519979398963
dinov2_vits14_imagenet,dinov2_vits14,imagenet,47,75.76429591819206
dinov2_vits14_imagenet,dinov2_vits14,imagenet,48,75.59884646686233
dinov2_vits14_imagenet,dinov2_vits14,imagenet,49,73.9865702397827
dinov2_vits14_imagenet,dinov2_vits14,imagenet,50,73.36202096221538
dinov2_vits14_imagenet,dinov2_vits14,imagenet,51,70.69338428444183
dinov2_vits14_imagenet,dinov2_vits14,imagenet,52,74.72605007315198
dinov2_vits14_imagenet,dinov2_vits14,imagenet,53,74.366802731706
dinov2_vits14_imagenet,dinov2_vits14,imagenet,54,75.05711040778391
dinov2_vits14_imagenet,dinov2_vits14,imagenet,55,75.37465088914483
dinov2_vits14_imagenet,dinov2_vits14,imagenet,56,75.13467330815155
dinov2_vits14_imagenet,dinov2_vits14,imagenet,57,73.33317788758653
dinov2_vits14_imagenet,dinov2_vits14,imagenet,58,74.56392060220057
dinov2_vits14_imagenet,dinov2_vits14,imagenet,59,74.59029039030848
dinov2_vits14_imagenet,dinov2_vits14,imagenet,60,72.95066592244119
dinov2_vits14_imagenet,dinov2_vits14,imagenet,61,71.99233749226903
dinov2_vits14_imagenet,dinov2_vits14,imagenet,62,71.7332408115977
dinov2_vits14_imagenet,dinov2_vits14,imagenet,63,74.45346992622393
dinov2_vits14_imagenet,dinov2_vits14,imagenet,64,74.00718966213783
dinov2_vits14_imagenet,dinov2_vits14,imagenet,65,76.53249703743367
dinov2_vits14_imagenet,dinov2_vits14,imagenet,66,72.43054347987916
dinov2_vits14_imagenet,dinov2_vits14,imagenet,67,76.78338196209026
dinov2_vits14_imagenet,dinov2_vits14,imagenet,68,73.35870019764663
dinov2_vits14_imagenet,dinov2_vits14,imagenet,69,73.45982316762216
dinov2_vits14_imagenet,dinov2_vits14,imagenet,70,70.17781063474324
dinov2_vits14_imagenet,dinov2_vits14,imagenet,71,73.55171326893193
dinov2_vits14_imagenet,dinov2_vits14,imagenet,72,74.2225408869722
dinov2_vits14_imagenet,dinov2_vits14,imagenet,73,73.93401205769219
dinov2_vits14_imagenet,dinov2_vits14,imagenet,74,75.33699440062193
dinov2_vits14_imagenet,dinov2_vits14,imagenet,75,74.25403752284139
dinov2_vits14_imagenet,dinov2_vits14,imagenet,76,74.97511170589813
dinov2_vits14_imagenet,dinov2_vits14,imagenet,77,76.31111540911706
dinov2_vits14_imagenet,dinov2_vits14,imagenet,78,76.25103914010056
dinov2_vits14_imagenet,dinov2_vits14,imagenet,79,76.71285692762766
dinov2_vits14_imagenet,dinov2_vits14,imagenet,80,77.089975325506
dinov2_vits14_imagenet,dinov2_vits14,imagenet,81,72.64586570194255
dinov2_vits14_imagenet,dinov2_vits14,imagenet,82,73.1414282434976
dinov2_vits14_imagenet,dinov2_vits14,imagenet,83,73.93572078317248
dinov2_vits14_imagenet,dinov2_vits14,imagenet,84,71.03838266797563
dinov2_vits14_imagenet,dinov2_vits14,imagenet,85,77.24335083746696
dinov2_vits14_imagenet,dinov2_vits14,imagenet,86,74.79618302634171
dinov2_vits14_imagenet,dinov2_vits14,imagenet,87,71.55768354022428
dinov2_vits14_imagenet,dinov2_vits14,imagenet,88,74.31553273522013
dinov2_vits14_imagenet,dinov2_vits14,imagenet,89,73.94817862462412
dinov2_vits14_imagenet,dinov2_vits14,imagenet,90,73.85427731463801
dinov2_vits14_imagenet,dinov2_vits14,imagenet,91,73.67693125762305
dinov2_vits14_imagenet,dinov2_vits14,imagenet,92,71.57708750203554
dinov2_vits14_imagenet,dinov2_vits14,imagenet,93,74.21107682318844
dinov2_vits14_imagenet,dinov2_vits14,imagenet,94,72.97960034695726
dinov2_vits14_imagenet,dinov2_vits14,imagenet,95,73.94572660280214
dinov2_vits14_imagenet,dinov2_vits14,imagenet,96,73.8920776318842
dinov2_vits14_imagenet,dinov2_vits14,imagenet,97,74.60192596940745
dinov2_vits14_imagenet,dinov2_vits14,imagenet,98,74.56911818162143
dinov2_vits14_imagenet,dinov2_vits14,imagenet,99,74.41977113185744
dinov2_vits14_imagenet,dinov2_vits14,imagenet,100,73.28285204939687
dinov2_vitb14_dataset,dinov2_vitb14,dataset,1,72.94496684092671
dinov2_vitb14_dataset,dinov2_vitb14,dataset,2,71.58531780560814
dinov2_vitb14_dataset,dinov2_vitb14,dataset,3,71.17337873902619
dinov2_vitb14_dataset,dinov2_vitb14,dataset,4,73.7993659273781
dinov2_vitb14_dataset,dinov2_vitb14,dataset,5,71.6515497027221
dinov2_vitb14_dataset,dinov2_vitb14,dataset,6,73.85161123673103
dinov2_vitb14_dataset,dinov2_vitb14,dataset,7,74.01958790981583
dinov2_vitb14_dataset,dinov2_vitb14,dataset,8,70.7300583744486
dinov2_vitb14_dataset,dinov2_vitb14,dataset,9,73.25937405284286
dinov2_vitb14_dataset,dinov2_vitb14,dataset,10,73.50484963190644
dinov2_vitb14_dataset,dinov2_vitb14,dataset,11,72.9007276844968
dinov2_vitb14_dataset,dinov2_vitb14,dataset,12,73.8697834776873
dinov2_vitb14_dataset,dinov2_vitb14,dataset,13,71.47040335039605
dinov2_vitb14_dataset,dinov2_vitb14,dataset,14,72.52276102487119
dinov2_vitb14_dataset,dinov2_vitb14,dataset,15,73.76228387058525
dinov2_vitb14_dataset,dinov2_vitb14,dataset,16,73.49715607645528
dinov2_vitb14_dataset,dinov2_vitb14,dataset,17,70.60211312637135
dinov2_vitb14_dataset,dinov2_vitb14,dataset,18,73.17412499251228
dinov2_vitb14_dataset,dinov2_vitb14,dataset,19,74.84440050013339
dinov2_vitb14_dataset,dinov2_vitb14,dataset,20,70.26879206800076
dinov2_vitb14_dataset,dinov2_vitb14,dataset,21,74.89708002671361
dinov2_vitb14_dataset,dinov2_vitb14,dataset,22,70.70902444406501
dinov2_vitb14_dataset,dinov2_vitb14,dataset,23,72.77399110451175
dinov2_vitb14_dataset,dinov2_vitb14,dataset,24,71.94943504587117
dinov2_vitb14_dataset,dinov2_vitb14,dataset,25,72.35362608382643
dinov2_vitb14_dataset,dinov2_vitb14,dataset,26,68.84951653955154
dinov2_vitb14_dataset,dinov2_vitb14,dataset,27,71.27925846988815
dinov2_vitb14_dataset,dinov2_vitb14,dataset,28,67.85839145748157
dinov2_vitb14_dataset,dinov2_vitb14,dataset,29,72.00864564591353
dinov2_vitb14_dataset,dinov2_vitb14,dataset,30,72.82285634379645
dinov2_vitb14_dataset,dinov2_vitb14,dataset,31,72.34422704843021
dinov2_vitb14_dataset,dinov2_vitb14,dataset,32,70.31524673269406
dinov2_vitb14_dataset,dinov2_vitb14,dataset,33,72.7489047169498
dinov2_vitb14_dataset,dinov2_vitb14,dataset,34,72.7222561326485
dinov2_vitb14_dataset,dinov2_vitb14,dataset,35,73.44938912177548
dinov2_vitb14_dataset,dinov2_vitb14,dataset,36,73.61813175028966
dinov2_vitb14_dataset,dinov2_vitb14,dataset,37,73.18904701448191
dinov2_vitb14_dataset,dinov2_vitb14,dataset,38,76.60375621021826
dinov2_vitb14_dataset,dinov2_vitb14,dataset,39,71.96377437971509
dinov2_vitb14_dataset,dinov2_vitb14,dataset,40,70.69552756928864
dinov2_vitb14_dataset,dinov2_vitb14,dataset,41,72.35415019557112
dinov2_vitb14_dataset,dinov2_vitb14,dataset,42,70.77930170013829
dinov2_vitb14_dataset,dinov2_vitb14,dataset,43,73.28000482688593
dinov2_vitb14_dataset,dinov2_vitb14,dataset,44,73.76380670961694
dinov2_vitb14_dataset,dinov2_vitb14,dataset,45,73.22435120057973
dinov2_vitb14_dataset,dinov2_vitb14,dataset,46,74.9060119302879
dinov2_vitb14_dataset,dinov2_vitb14,dataset,47,75.32678702574277
dinov2_vitb14_dataset,dinov2_vitb14,dataset,48,74.02522761486894
dinov2_vitb14_dataset,dinov2_vitb14,dataset,49,72.7594244239254
dinov2_vitb14_dataset,dinov2_vitb14,dataset,50,71.53346829573188
dinov2_vitb14_dataset,dinov2_vitb14,dataset,51,70.96745842617639
dinov2_vitb14_dataset,dinov2_vitb14,dataset,52,72.96180889357304
dinov2_vitb14_dataset,dinov2_vitb14,dataset,53,70.60590333003543
dinov2_vitb14_dataset,dinov2_vitb14,dataset,54,72.73879429672161
dinov2_vitb14_dataset,dinov2_vitb14,dataset,55,74.22929470659494
dinov2_vitb14_dataset,dinov2_vitb14,dataset,56,75.19072315522222
dinov2_vitb14_dataset,dinov2_vitb14,dataset,57,72.80851031650161
dinov2_vitb14_dataset,dinov2_vitb14,dataset,58,73.6013105457247
dinov2_vitb14_dataset,dinov2_vitb14,dataset,59,71.64373345157217
dinov2_vitb14_dataset,dinov2_vitb14,dataset,60,72.8796176373293
dinov2_vitb14_dataset,dinov2_vitb14,dataset,61,70.40577077973815
dinov2_vitb14_dataset,dinov2_vitb14,dataset,62,70.12258655837753
dinov2_vitb14_dataset,dinov2_vitb14,dataset,63,73.40096094104527
dinov2_vitb14_dataset,dinov2_vitb14,dataset,64,72.86584866296957
dinov2_vitb14_dataset,dinov2_vitb14,dataset,65,74.64913440732573
dinov2_vitb14_dataset,dinov2_vitb14,dataset,66,70.1025833529958
dinov2_vitb14_dataset,dinov2_vitb14,dataset,67,70.08446247006152
dinov2_vitb14_dataset,dinov2_vitb14,dataset,68,73.08582427513721
dinov2_vitb14_dataset,dinov2_vitb14,dataset,69,69.77475708552943
dinov2_vitb14_dataset,dinov2_vitb14,dataset,70,70.68341195628773
dinov2_vitb14_dataset,dinov2_vitb14,dataset,71,70.08807926440889
dinov2_vitb14_dataset,dinov2_vitb14,dataset,72,73.09878780648084
dinov2_vitb14_dataset,dinov2_vitb14,dataset,73,71.58880525037357
dinov2_vitb14_dataset,dinov2_vitb14,dataset,74,74.2656389374371
dinov2_vitb14_dataset,dinov2_vitb14,dataset,75,74.65710020844881
dinov2_vitb14_dataset,dinov2_vitb14,dataset,76,73.56162290837649
dinov2_vitb14_dataset,dinov2_vitb14,dataset,77,72.48372261156143
dinov2_vitb14_dataset,dinov2_vitb14,dataset,78,73.71451122039035
dinov2_vitb14_dataset,dinov2_vitb14,dataset,79,71.74206655733788
dinov2_vitb14_dataset,dinov2_vitb14,dataset,80,74.00858355525955
dinov2_vitb14_dataset,dinov2_vitb14,dataset,81,71.03204189955328
dinov2_vitb14_dataset,dinov2_vitb14,dataset,82,69.9262091632913
dinov2_vitb14_dataset,dinov2_vitb14,dataset,83,73.99811053861166
dinov2_vitb14_dataset,dinov2_vitb14,dataset,84,72.54899059280476
dinov2_vitb14_dataset,dinov2_vitb14,dataset,85,71.1832900067537
dinov2_vitb14_dataset,dinov2_vitb14,dataset,86,74.24406776871348
dinov2_vitb14_dataset,dinov2_vitb14,dataset,87,70.84054768884475
dinov2_vitb14_dataset,dinov2_vitb14,dataset,88,70.83189359586957
dinov2_vitb14_dataset,dinov2_vitb14,dataset,89,71.16289529915264
dinov2_vitb14_dataset,dinov2_vitb14,dataset,90,70.76352202659197
dinov2_vitb14_dataset,dinov2_vitb14,dataset,91,70.46185376727657
dinov2_vitb14_dataset,dinov2_vitb14,dataset,92,70.89223415511084
dinov2_vitb14_dataset,dinov2_vitb14,dataset,93,74.09555952502136
dinov2_vitb14_dataset,dinov2_vitb14,dataset,94,72.85493047597777
dinov2_vitb14_dataset,dinov2_vitb14,dataset,95,72.82438858667712
dinov2_vitb14_dataset,dinov2_vitb14,dataset,96,74.96043374675698
dinov2_vitb14_dataset,dinov2_vitb14,dataset,97,74.83500897108667
dinov2_vitb14_dataset,dinov2_vitb14,dataset,98,70.23589549576957
dinov2_vitb14_dataset,dinov2_vitb14,dataset,99,71.73906545148017
dinov2_vitb14_dataset,dinov2_vitb14,dataset,100,70.5454404142177
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,1,79.9144135841486
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,2,77.32226277615078
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,3,79.23139763375767
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,4,80.80267442450443
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,5,79.20741837411445
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,6,76.10257827264202
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,7,78.89181168330943
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,8,79.80958384220465
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,9,79.14362864131823
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,10,80.18436011517048
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,11,81.65963408798207
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,12,78.14320475746356
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,13,77.33151431375185
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,14,78.10956391110601
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,15,81.08860604767514
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,16,80.21926071978496
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,17,79.1883451536479
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,18,78.24267960177079
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,19,80.94089392313917
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,20,79.75400279183935
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,21,81.21196207509848
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,22,79.48470034748803
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,23,78.51037629357532
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,24,77.84313226079807
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,25,77.83707012733525
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,26,77.56760956111772
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,27,77.4320072731101
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,28,78.35345782942773
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,29,80.05899599604882
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,30,78.91665220338726
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,31,78.15734707426944
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,32,80.27377037064849
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,33,78.49263966465429
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,34,80.45121665463249
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,35,81.79580035651493
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,36,80.02517747155464
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,37,79.74084883290516
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,38,80.98680869729918
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,39,78.3537006028989
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,40,78.20894393216831
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,41,78.7266387274467
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,42,77.68913474324201
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,43,79.63065383663941
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,44,77.99475310365422
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,45,77.52035658984863
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,46,79.83577773793067
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,47,79.56421344467032
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,48,77.09118540446511
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,49,79.65133670456534
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,50,77.83627948400853
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,51,76.47375261909794
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,52,79.81841904916395
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,53,77.91956207907049
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,54,82.41983669743125
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,55,78.74968845635092
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,56,80.10136331261003
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,57,77.78258508996856
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,58,80.98898173352119
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,59,80.65805763490049
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,60,76.17655200609158
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,61,78.72887798833675
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,62,77.68876716588665
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,63,79.68009992753984
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,64,76.95234747786877
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,65,81.43170626769665
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,66,76.83261783668483
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,67,77.68951793244156
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,68,75.8235864644634
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,69,76.7568302074658
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,70,79.48629534477335
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,71,77.8993418896617
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,72,78.74316155390619
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,73,78.21609292352763
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,74,81.96584775387406
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,75,76.42253209459963
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,76,79.56161661103069
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,77,80.4999067232662
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,78,82.5666778960873
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,79,82.36406708136359
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,80,81.56993739322627
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,81,79.06798765809972
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,82,78.22548974922782
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,83,77.72474282049615
dinov2_vitb14_imagenet,dinov2_vitb14,imagenet,84,80.09698943898024
