model,family,variant,iteration,macro_f1
convnext_tiny,ConvNeXt,discriminative_lr,64,75.62545426246473
convnext_tiny,ConvNeXt,discriminative_lr,65,78.7548698906393
convnext_tiny,ConvNeXt,discriminative_lr,66,76.09513929267507
convnext_tiny,ConvNeXt,discriminative_lr,67,77.2778921297627
convnext_tiny,ConvNeXt,discriminative_lr,68,77.07637759788584
convnext_tiny,ConvNeXt,discriminative_lr,69,76.99967844793939
convnext_tiny,ConvNeXt,discriminative_lr,70,78.28067491074118
convnext_tiny,ConvNeXt,discriminative_lr,71,74.97976778582847
convnext_tiny,ConvNeXt,discriminative_lr,72,75.8145938188904
convnext_tiny,ConvNeXt,discriminative_lr,73,76.38721459093776
convnext_tiny,ConvNeXt,discriminative_lr,74,77.1579023940027
convnext_tiny,ConvNeXt,discriminative_lr,75,80.55150559048289
convnext_tiny,ConvNeXt,discriminative_lr,76,77.44385042554197
convnext_tiny,ConvNeXt,discriminative_lr,77,76.65073902294992
convnext_tiny,ConvNeXt,discriminative_lr,78,78.86332204973759
convnext_tiny,ConvNeXt,discriminative_lr,79,76.32817769880711
convnext_tiny,ConvNeXt,discriminative_lr,80,77.64856257034172
convnext_tiny,ConvNeXt,discriminative_lr,81,76.36369603496054
convnext_tiny,ConvNeXt,discriminative_lr,82,78.77157491224335
convnext_tiny,ConvNeXt,discriminative_lr,83,77.71683150471227
convnext_tiny,ConvNeXt,discriminative_lr,84,76.4409844150109
convnext_tiny,ConvNeXt,discriminative_lr,85,77.57959161644787
convnext_tiny,ConvNeXt,discriminative_lr,86,74.32733492716606
convnext_tiny,ConvNeXt,discriminative_lr,87,73.76804024459595
convnext_tiny,ConvNeXt,discriminative_lr,88,77.53749653318566
convnext_tiny,ConvNeXt,discriminative_lr,89,79.09985505228694
convnext_tiny,ConvNeXt,discriminative_lr,90,75.65204913507175
convnext_tiny,ConvNeXt,discriminative_lr,91,77.33369088598387
convnext_tiny,ConvNeXt,discriminative_lr,92,73.50477323590388
convnext_tiny,ConvNeXt,discriminative_lr,93,78.70464596897885
convnext_tiny,ConvNeXt,discriminative_lr,94,78.41548358903745
convnext_tiny,ConvNeXt,discriminative_lr,95,77.27924399217679
convnext_tiny,ConvNeXt,discriminative_lr,96,77.15839712804559
convnext_tiny,ConvNeXt,discriminative_lr,97,78.4522042081385
convnext_tiny,ConvNeXt,discriminative_lr,98,76.33407943467216
convnext_tiny,ConvNeXt,discriminative_lr,99,76.57450173211487
convnext_tiny,ConvNeXt,discriminative_lr,100,77.45428872291002
convnext_small,ConvNeXt,single_lr,1,86.26486606241414
convnext_small,ConvNeXt,single_lr,2,86.53996488562065
convnext_small,ConvNeXt,single_lr,3,85.97698626077357
convnext_small,ConvNeXt,single_lr,4,85.93650289401623
convnext_small,ConvNeXt,single_lr,5,85.86768876948413
convnext_small,ConvNeXt,single_lr,6,86.72502902308648
convnext_small,ConvNeXt,single_lr,7,86.77087284533228
convnext_small,ConvNeXt,single_lr,8,84.78460289621282
convnext_small,ConvNeXt,single_lr,9,88.26626382324416
convnext_small,ConvNeXt,single_lr,10,85.0215992444079
convnext_small,ConvNeXt,single_lr,11,84.83387899042063
convnext_small,ConvNeXt,single_lr,12,85.62427343777674
convnext_small,ConvNeXt,single_lr,13,86.5518197166441
convnext_small,ConvNeXt,single_lr,14,84.8741547361834
convnext_small,ConvNeXt,single_lr,15,85.13943065590259
convnext_small,ConvNeXt,single_lr,16,85.94939648189477
convnext_small,ConvNeXt,single_lr,17,85.68094629748927
convnext_small,ConvNeXt,single_lr,18,87.05722427033531
convnext_small,ConvNeXt,single_lr,19,88.75986588750101
convnext_small,ConvNeXt,single_lr,20,86.54136291245925
convnext_small,ConvNeXt,single_lr,21,86.55543493698433
convnext_small,ConvNeXt,single_lr,22,83.98556678232836
convnext_small,ConvNeXt,single_lr,23,87.03878292839761
convnext_small,ConvNeXt,single_lr,24,84.80038012797482
convnext_small,ConvNeXt,single_lr,25,86.39703967616784
