model,variant,iteration,macro_f1
dino_vits8,discriminative_lr,61,78.48428104206684
dino_vits8,discriminative_lr,62,73.7537234329224
dino_vits8,discriminative_lr,63,78.52591844753341
dino_vits8,discriminative_lr,64,78.16592704931627
dino_vits8,discriminative_lr,65,77.27598713009051
dino_vits8,discriminative_lr,66,76.82481683493711
dino_vits8,discriminative_lr,67,74.82047207417106
dino_vits8,discriminative_lr,68,75.71094943833918
dino_vits8,discriminative_lr,69,77.81388776816324
dino_vits8,discriminative_lr,70,79.02099205401207
dino_vits8,discriminative_lr,71,75.43386324089049
dino_vits8,discriminative_lr,72,77.89052050794223
dino_vits8,discriminative_lr,73,76.42418653681486
dino_vits8,discriminative_lr,74,78.55926800239197
dino_vits8,discriminative_lr,75,80.17520337912838
dino_vits8,discriminative_lr,76,79.02190128076629
dino_vits8,discriminative_lr,77,77.66849696479068
dino_vits8,discriminative_lr,78,80.46161892455366
dino_vits8,discriminative_lr,79,78.30725043178317
dino_vits8,discriminative_lr,80,78.29752893369121
dino_vits8,discriminative_lr,81,74.56068296021205
dino_vits8,discriminative_lr,82,76.7202306931148
dino_vits8,discriminative_lr,83,76.76810789622036
dino_vits8,discriminative_lr,84,77.3440295523249
dino_vits8,discriminative_lr,85,76.13887886567426
dino_vits8,discriminative_lr,86,76.98212652437655
dino_vits8,discriminative_lr,87,77.56652230676708
dino_vits8,discriminative_lr,88,75.6451487797232
dino_vits8,discriminative_lr,89,76.20812658743692
dino_vits8,discriminative_lr,90,76.67595945234329
dino_vits8,discriminative_lr,91,75.85198170035314
dino_vits8,discriminative_lr,92,76.482265180764
dino_vits8,discriminative_lr,93,79.21366829345048
dino_vits8,discriminative_lr,94,78.52707475658747
dino_vits8,discriminative_lr,95,75.6541955047507
dino_vits8,discriminative_lr,96,77.92312583981364
dino_vits8,discriminative_lr,97,76.70271368310367
dino_vits8,discriminative_lr,98,77.74882730161075
dino_vits8,discriminative_lr,99,75.51962488529746
dino_vits8,discriminative_lr,100,77.77621728604686
dino_vitb16,frozen,1,77.00097176811497
dino_vitb16,frozen,2,77.80409217504297
dino_vitb16,frozen,3,80.22973840482696
dino_vitb16,frozen,4,82.53228047252095
dino_vitb16,frozen,5,77.91950561145687
dino_vitb16,frozen,6,81.04508328016782
dino_vitb16,frozen,7,80.54441128868271
dino_vitb16,frozen,8,78.11639620590897
dino_vitb16,frozen,9,77.73325516289735
dino_vitb16,frozen,10,79.76013968027495
dino_vitb16,frozen,11,78.02619691560757
dino_vitb16,frozen,12,77.03171710797972
dino_vitb16,frozen,13,80.81516313055538
dino_vitb16,frozen,14,78.33624889079172
dino_vitb16,frozen,15,80.52383427775301
