model,variant,iteration,macro_f1
dinov2_vits14,discriminative_lr_seed42,96,84.41037656377428
dinov2_vits14,discriminative_lr_seed42,97,82.7497967565392
dinov2_vits14,discriminative_lr_seed42,98,82.04534502475134
dinov2_vits14,discriminative_lr_seed42,99,81.86932889811318
dinov2_vits14,discriminative_lr_seed42,100,83.19922769254575
dinov2_vits14,discriminative_lr_seed123,1,83.62627680623866
dinov2_vits14,discriminative_lr_seed123,2,82.7306491305412
dinov2_vits14,discriminative_lr_seed123,3,86.05073414286298
dinov2_vits14,discriminative_lr_seed123,4,86.73271076459382
dinov2_vits14,discriminative_lr_seed123,5,83.16714049316047
dinov2_vits14,discriminative_lr_seed123,6,83.39794862118232
dinov2_vits14,discriminative_lr_seed123,7,85.0824783251236
dinov2_vits14,discriminative_lr_seed123,8,81.69211395273224
dinov2_vits14,discriminative_lr_seed123,9,83.41756977209272
dinov2_vits14,discriminative_lr_seed123,10,84.33613389292064
dinov2_vits14,discriminative_lr_seed123,11,85.37935606893336
dinov2_vits14,discriminative_lr_seed123,12,83.83728617348986
dinov2_vits14,discriminative_lr_seed123,13,83.51247334362262
dinov2_vits14,discriminative_lr_seed123,14,84.86486119180779
dinov2_vits14,discriminative_lr_seed123,15,83.65188922470743
dinov2_vits14,discriminative_lr_seed123,16,85.66157573649492
dinov2_vits14,discriminative_lr_seed123,17,82.9598001022561
dinov2_vits14,discriminative_lr_seed123,18,84.01952683444085
dinov2_vits14,discriminative_lr_seed123,19,86.09582736254539
dinov2_vits14,discriminative_lr_seed123,20,84.566263705964
dinov2_vits14,discriminative_lr_seed123,21,85.09472039297854
dinov2_vits14,discriminative_lr_seed123,22,84.5475629378583
dinov2_vits14,discriminative_lr_seed123,23,83.0537173800732
dinov2_vits14,discriminative_lr_seed123,24,83.93471131569765
dinov2_vits14,discriminative_lr_seed123,25,84.83030818015986
dinov2_vits14,discriminative_lr_seed123,26,84.34097100636066
dinov2_vits14,discriminative_lr_seed123,27,81.68295828171402
dinov2_vits14,discriminative_lr_seed123,28,84.64380890047065
dinov2_vits14,discriminative_lr_seed123,29,85.83523314314385
dinov2_vits14,discriminative_lr_seed123,30,85.1131894104178
dinov2_vits14,discriminative_lr_seed123,31,84.16646968353943
dinov2_vits14,discriminative_lr_seed123,32,85.40993288786747
dinov2_vits14,discriminative_lr_seed123,33,83.87240697786716
dinov2_vits14,discriminative_lr_seed123,34,84.44872291417853
dinov2_vits14,discriminative_lr_seed123,35,86.55758610050775
dinov2_vits14,discriminative_lr_seed123,36,83.4930128576254
dinov2_vits14,discriminative_lr_seed123,37,83.18490634927198
dinov2_vits14,discriminative_lr_seed123,38,83.85842738884473
dinov2_vits14,discriminative_lr_seed123,39,84.90825036922045
dinov2_vits14,discriminative_lr_seed123,40,83.15723211185338
dinov2_vits14,discriminative_lr_seed123,41,85.91139234975786
dinov2_vits14,discriminative_lr_seed123,42,83.71007732194735
dinov2_vits14,discriminative_lr_seed123,43,82.123311220592
dinov2_vits14,discriminative_lr_seed123,44,84.33385620135886
dinov2_vits14,discriminative_lr_seed123,45,87.20154460883032
dinov2_vits14,discriminative_lr_seed123,46,84.65624974033081
dinov2_vits14,discriminative_lr_seed123,47,85.0843671882785
dinov2_vits14,discriminative_lr_seed123,48,85.90353169515109
dinov2_vits14,discriminative_lr_seed123,49,82.70903144187717
dinov2_vits14,discriminative_lr_seed123,50,87.48835577288754
dinov2_vits14,discriminative_lr_seed123,51,84.39135535271197
dinov2_vits14,discriminative_lr_seed123,52,84.72718556412588
dinov2_vits14,discriminative_lr_seed123,53,84.48235109865476
dinov2_vits14,discriminative_lr_seed123,54,83.92032574393218
dinov2_vits14,discriminative_lr_seed123,55,87.92514877290701
dinov2_vits14,discriminative_lr_seed123,56,87.2994742574195
dinov2_vits14,discriminative_lr_seed123,57,86.49698996205328
dinov2_vits14,discriminative_lr_seed123,58,85.36818419059472
dinov2_vits14,discriminative_lr_seed123,59,82.82381994414798
dinov2_vits14,discriminative_lr_seed123,60,83.11345497077967
dinov2_vits14,discriminative_lr_seed123,61,84.72731103721608
dinov2_vits14,discriminative_lr_seed123,62,84.5803425667737
dinov2_vits14,discriminative_lr_seed123,63,84.39951810699831
dinov2_vits14,discriminative_lr_seed123,64,83.53434072103298
dinov2_vits14,discriminative_lr_seed123,65,86.58584644296967
dinov2_vits14,discriminative_lr_seed123,66,82.91627046190459
dinov2_vits14,discriminative_lr_seed123,67,86.7662354291985
dinov2_vits14,discriminative_lr_seed123,68,85.53624584206378
dinov2_vits14,discriminative_lr_seed123,69,84.58042345438655
dinov2_vits14,discriminative_lr_seed123,70,84.72371997637168
dinov2_vits14,discriminative_lr_seed123,71,82.14279998043618
dinov2_vits14,discriminative_lr_seed123,72,82.0402985822345
dinov2_vits14,discriminative_lr_seed123,73,84.40115179102358
dinov2_vits14,discriminative_lr_seed123,74,84.9924282106466
dinov2_vits14,discriminative_lr_seed123,75,86.00316112143524
dinov2_vits14,discriminative_lr_seed123,76,84.20353483764866
dinov2_vits14,discriminative_lr_seed123,77,82.85263757289185
dinov2_vits14,discriminative_lr_seed123,78,86.65361478352776
dinov2_vits14,discriminative_lr_seed123,79,85.82655580843486
dinov2_vits14,discriminative_lr_seed123,80,84.88970793892716
dinov2_vits14,discriminative_lr_seed123,81,82.78286816946961
dinov2_vits14,discriminative_lr_seed123,82,83.51764415940488
dinov2_vits14,discriminative_lr_seed123,83,85.88025308931812
dinov2_vits14,discriminative_lr_seed123,84,80.94726918017253
dinov2_vits14,discriminative_lr_seed123,85,85.94071318642207
dinov2_vits14,discriminative_lr_seed123,86,82.15482749227388
dinov2_vits14,discriminative_lr_seed123,87,82.80435911599902
dinov2_vits14,discriminative_lr_seed123,88,81.8725713639848
dinov2_vits14,discriminative_lr_seed123,89,84.22615066794485
dinov2_vits14,discriminative_lr_seed123,90,83.30951907803195
dinov2_vits14,discriminative_lr_seed123,91,82.05521592452635
dinov2_vits14,discriminative_lr_seed123,92,81.78667637524501
dinov2_vits14,discriminative_lr_seed123,93,85.645270824641
dinov2_vits14,discriminative_lr_seed123,94,85.48120607589934
dinov2_vits14,discriminative_lr_seed123,95,84.05230983075637
dinov2_vits14,discriminative_lr_seed123,96,85.36130593668129
dinov2_vits14,discriminative_lr_seed123,97,83.60702883142443
dinov2_vits14,discriminative_lr_seed123,98,83.23806815205238
dinov2_vits14,discriminative_lr_seed123,99,83.69530909804837
dinov2_vits14,discriminative_lr_seed123,100,85.00060089129703
dinov2_vits14,discriminative_lr_seed7,1,82.41963949969816
dinov2_vits14,discriminative_lr_seed7,2,82.85149174172825
dinov2_vits14,discriminative_lr_seed7,3,85.30695840830819
dinov2_vits14,discriminative_lr_seed7,4,85.55985761185167
dinov2_vits14,discriminative_lr_seed7,5,83.55759756671401
dinov2_vits14,discriminative_lr_seed7,6,82.28838002365092
dinov2_vits14,discriminative_lr_seed7,7,85.62332516025066
dinov2_vits14,discriminative_lr_seed7,8,81.24589042386937
dinov2_vits14,discriminative_lr_seed7,9,82.18847590996685
dinov2_vits14,discriminative_lr_seed7,10,83.68272595112359
dinov2_vits14,discriminative_lr_seed7,11,84.492086509145
dinov2_vits14,discriminative_lr_seed7,12,83.84138677284112
dinov2_vits14,discriminative_lr_seed7,13,83.85489695092186
dinov2_vits14,discriminative_lr_seed7,14,83.9842860839465
dinov2_vits14,discriminative_lr_seed7,15,83.57047450525516
dinov2_vits14,discriminative_lr_seed7,16,85.31469698782384
dinov2_vits14,discriminative_lr_seed7,17,81.48264416761872
dinov2_vits14,discriminative_lr_seed7,18,82.48343748332474
dinov2_vits14,discriminative_lr_seed7,19,86.8082180534666
dinov2_vits14,discriminative_lr_seed7,20,84.07824802332486
dinov2_vits14,discriminative_lr_seed7,21,84.78818916069741
dinov2_vits14,discriminative_lr_seed7,22,83.04006300439649
dinov2_vits14,discriminative_lr_seed7,23,82.74063733844821
dinov2_vits14,discriminative_lr_seed7,24,83.06331482678951
dinov2_vits14,discriminative_lr_seed7,25,84.28149755052318
dinov2_vits14,discriminative_lr_seed7,26,83.09962608591168
dinov2_vits14,discriminative_lr_seed7,27,81.28153402925248
dinov2_vits14,discriminative_lr_seed7,28,83.50775581240653
dinov2_vits14,discriminative_lr_seed7,29,84.92895927142018
dinov2_vits14,discriminative_lr_seed7,30,84.09110708757177
dinov2_vits14,discriminative_lr_seed7,31,83.29929340677128
dinov2_vits14,discriminative_lr_seed7,32,84.64036169643205
dinov2_vits14,discriminative_lr_seed7,33,84.72727469172261
