variant,base_model,iteration,macro_f1
unfrozen60,vit_l_16,92,81.0291594228537
unfrozen60,vit_l_16,93,84.54781894747224
unfrozen60,vit_l_16,94,81.33312391587803
unfrozen60,vit_l_16,95,79.23076597390676
unfrozen60,vit_l_16,96,82.0249040409913
unfrozen60,vit_l_16,97,80.42742991880358
unfrozen60,vit_l_16,98,79.13601723613507
unfrozen60,vit_l_16,99,81.60395756337317
unfrozen60,vit_l_16,100,80.21869424657481
unfrozen60,vit_l_32,1,82.3001915740377
unfrozen60,vit_l_32,2,81.69554692159772
unfrozen60,vit_l_32,3,86.77300951555075
unfrozen60,vit_l_32,4,84.15477445425263
unfrozen60,vit_l_32,5,82.57284772253522
unfrozen60,vit_l_32,6,84.92124137225122
unfrozen60,vit_l_32,7,84.07952876176878
unfrozen60,vit_l_32,8,83.60362218131124
unfrozen60,vit_l_32,9,84.47539814764846
unfrozen60,vit_l_32,10,84.1286594828415
unfrozen60,vit_l_32,11,85.31463954520756
unfrozen60,vit_l_32,12,83.94923120790203
unfrozen60,vit_l_32,13,83.83807571059357
unfrozen60,vit_l_32,14,84.33620943251562
unfrozen60,vit_l_32,15,86.69741091929687
unfrozen60,vit_l_32,16,85.58314898473186
unfrozen60,vit_l_32,17,83.9864130055178
unfrozen60,vit_l_32,18,85.01743934578772
unfrozen60,vit_l_32,19,86.63774691058073
unfrozen60,vit_l_32,20,84.86162128272127
unfrozen60,vit_l_32,21,87.23745185059411
unfrozen60,vit_l_32,22,85.52444744195955
unfrozen60,vit_l_32,23,87.07758487711283
unfrozen60,vit_l_32,24,83.95862841199894
unfrozen60,vit_l_32,25,82.80426784246653
unfrozen60,vit_l_32,26,82.13088193396686
unfrozen60,vit_l_32,27,84.47887813886831
unfrozen60,vit_l_32,28,83.64649582020918
unfrozen60,vit_l_32,29,83.85017372236881
unfrozen60,vit_l_32,30,87.75235949954808
unfrozen60,vit_l_32,31,84.24042336531735
unfrozen60,vit_l_32,32,83.91298959911123
unfrozen60,vit_l_32,33,84.12026876527435
unfrozen60,vit_l_32,34,86.3242265784153
unfrozen60,vit_l_32,35,85.53991359590559
unfrozen60,vit_l_32,36,86.8282380544786
unfrozen60,vit_l_32,37,82.78570999648113
unfrozen60,vit_l_32,38,87.65043390946707
unfrozen60,vit_l_32,39,82.25501595741936
unfrozen60,vit_l_32,40,82.89299573937991
unfrozen60,vit_l_32,41,85.06065381423784
unfrozen60,vit_l_32,42,83.01226031632291
unfrozen60,vit_l_32,43,81.62540257722517
unfrozen60,vit_l_32,44,85.49311299956692
unfrozen60,vit_l_32,45,84.68808613612497
unfrozen60,vit_l_32,46,85.219643447664
unfrozen60,vit_l_32,47,85.10969553784125
unfrozen60,vit_l_32,48,87.3100373553927
unfrozen60,vit_l_32,49,84.05515005214696
unfrozen60,vit_l_32,50,84.80773176760735
unfrozen60,vit_l_32,51,83.36612382114126
unfrozen60,vit_l_32,52,87.32322654763078
unfrozen60,vit_l_32,53,84.56122155403362
unfrozen60,vit_l_32,54,87.41791342212619
unfrozen60,vit_l_32,55,87.00862294360203
unfrozen60,vit_l_32,56,87.73556596241887
unfrozen60,vit_l_32,57,84.65470153936285
unfrozen60,vit_l_32,58,87.27505632213848
unfrozen60,vit_l_32,59,84.862244890043
unfrozen60,vit_l_32,60,83.54340046836465
unfrozen60,vit_l_32,61,83.03431219053935
unfrozen60,vit_l_32,62,83.26789320195236
unfrozen60,vit_l_32,63,86.10366322771989
unfrozen60,vit_l_32,64,82.97259942976414
unfrozen60,vit_l_32,65,85.28862815166784
unfrozen60,vit_l_32,66,83.4578580001607
unfrozen60,vit_l_32,67,85.40595068763005
unfrozen60,vit_l_32,68,84.44422587836335
unfrozen60,vit_l_32,69,84.80846551869156
unfrozen60,vit_l_32,70,83.7912962901388
unfrozen60,vit_l_32,71,81.25726993952964
unfrozen60,vit_l_32,72,84.13293924830792
unfrozen60,vit_l_32,73,83.19762708266234
unfrozen60,vit_l_32,74,84.12912422333581
unfrozen60,vit_l_32,75,86.20373536336803
unfrozen60,vit_l_32,76,85.93902803786663
unfrozen60,vit_l_32,77,85.46599733220448
unfrozen60,vit_l_32,78,87.53242131045083
unfrozen60,vit_l_32,79,84.52326407613089
unfrozen60,vit_l_32,80,85.95845104678494
unfrozen60,vit_l_32,81,84.95618387332225
unfrozen60,vit_l_32,82,84.6843615778798
unfrozen60,vit_l_32,83,83.2354843897248
unfrozen60,vit_l_32,84,84.40176400385597
unfrozen60,vit_l_32,85,84.43456188070502
unfrozen60,vit_l_32,86,84.65464011234556
unfrozen60,vit_l_32,87,82.00634087724144
unfrozen60,vit_l_32,88,82.92707147964042
unfrozen60,vit_l_32,89,85.09150559899254
unfrozen60,vit_l_32,90,83.01624681524203
unfrozen60,vit_l_32,91,84.30620308200326
unfrozen60,vit_l_32,92,83.33284969849612
unfrozen60,vit_l_32,93,87.30679023424564
unfrozen60,vit_l_32,94,83.53143650161742
unfrozen60,vit_l_32,95,83.71373821127256
unfrozen60,vit_l_32,96,86.66687562764982
unfrozen60,vit_l_32,97,88.49815885937066
unfrozen60,vit_l_32,98,82.6910706607691
unfrozen60,vit_l_32,99,85.11201409755158
unfrozen60,vit_l_32,100,85.61861573339485
unfrozen40,convnext_tiny,1,87.37755452516656
unfrozen40,convnext_tiny,2,85.9133572389242
unfrozen40,convnext_tiny,3,86.81521628684648
unfrozen40,convnext_tiny,4,87.39069124526324
unfrozen40,convnext_tiny,5,85.86157247355173
unfrozen40,convnext_tiny,6,85.7667093778522
unfrozen40,convnext_tiny,7,86.9015681429984
unfrozen40,convnext_tiny,8,85.00161937595514
unfrozen40,convnext_tiny,9,86.3515490948579
unfrozen40,convnext_tiny,10,87.21503831760467
unfrozen40,convnext_tiny,11,86.36824353616086
unfrozen40,convnext_tiny,12,87.0012750421282
unfrozen40,convnext_tiny,13,86.96001623802442
unfrozen40,convnext_tiny,14,88.23012088850815
unfrozen40,convnext_tiny,15,86.68718867092583
unfrozen40,convnext_tiny,16,87.16779975475282
unfrozen40,convnext_tiny,17,86.30984292807334
unfrozen40,convnext_tiny,18,86.30174973076426
unfrozen40,convnext_tiny,19,88.53494369872254
unfrozen40,convnext_tiny,20,86.8471914468815
unfrozen40,convnext_tiny,21,86.96539040334545
unfrozen40,convnext_tiny,22,85.63212625701948
unfrozen40,convnext_tiny,23,87.58221841669213
unfrozen40,convnext_tiny,24,87.33466108154694
unfrozen40,convnext_tiny,25,85.30008432045653
unfrozen40,convnext_tiny,26,84.44226438758781
unfrozen40,convnext_tiny,27,86.5835368707865
unfrozen40,convnext_tiny,28,86.66478057229632
unfrozen40,convnext_tiny,29,84.85739302828294
unfrozen40,convnext_tiny,30,87.64242371566633
unfrozen40,convnext_tiny,31,85.59712398474095
unfrozen40,convnext_tiny,32,86.25229573062853
unfrozen40,convnext_tiny,33,85.82570561293788
unfrozen40,convnext_tiny,34,89.7640044589963
unfrozen40,convnext_tiny,35,87.22999105495035
unfrozen40,convnext_tiny,36,87.32566420468642
unfrozen40,convnext_tiny,37,88.56943900467225
unfrozen40,convnext_tiny,38,87.22903881308602
unfrozen40,convnext_tiny,39,87.12177805874796
unfrozen40,convnext_tiny,40,87.31356199665072
unfrozen40,convnext_tiny,41,87.08123180350874
unfrozen40,convnext_tiny,42,85.00248298218224
unfrozen40,convnext_tiny,43,86.93296944975368
unfrozen40,convnext_tiny,44,86.35990037207736
unfrozen40,convnext_tiny,45,88.01338719345024
unfrozen40,convnext_tiny,46,87.64639066121347
unfrozen40,convnext_tiny,47,89.55886179424314
unfrozen40,convnext_tiny,48,85.4094029822434
unfrozen40,convnext_tiny,49,87.69934593922171
unfrozen40,convnext_tiny,50,85.23150201697442
unfrozen40,convnext_tiny,51,85.72643144205952
unfrozen40,convnext_tiny,52,87.99073498461563
unfrozen40,convnext_tiny,53,87.80470941710624
unfrozen40,convnext_tiny,54,88.79601282238947
unfrozen40,convnext_tiny,55,89.3614011616556
unfrozen40,convnext_tiny,56,89.31093160487758
unfrozen40,convnext_tiny,57,87.74343404006906
unfrozen40,convnext_tiny,58,89.31452189848397
unfrozen40,convnext_tiny,59,86.64693352306956
unfrozen40,convnext_tiny,60,85.76356542768686
unfrozen40,convnext_tiny,61,84.30417982798718
unfrozen40,convnext_tiny,62,86.99538233302542
unfrozen40,convnext_tiny,63,88.91870561494359
unfrozen40,convnext_tiny,64,83.73594278521068
unfrozen40,convnext_tiny,65,88.93907746554584
unfrozen40,convnext_tiny,66,84.83257489620284
unfrozen40,convnext_tiny,67,87.78418908095794
unfrozen40,convnext_tiny,68,84.88610015911928
unfrozen40,convnext_tiny,69,86.94315221126686
unfrozen40,convnext_tiny,70,88.79766186706384
unfrozen40,convnext_tiny,71,85.38498507986074
unfrozen40,convnext_tiny,72,84.07051833384335
unfrozen40,convnext_tiny,73,85.71492825999087
unfrozen40,convnext_tiny,74,86.81368303978465
unfrozen40,convnext_tiny,75,88.58338826847925
unfrozen40,convnext_tiny,76,88.19784492285545
unfrozen40,convnext_tiny,77,86.0343513387768
unfrozen40,convnext_tiny,78,89.30694787022544
unfrozen40,convnext_tiny,79,86.49548622214203
unfrozen40,convnext_tiny,80,86.02653252196603
unfrozen40,convnext_tiny,81,86.84113836618737
unfrozen40,convnext_tiny,82,86.9713209968512
unfrozen40,convnext_tiny,83,86.84545591294287
unfrozen40,convnext_tiny,84,85.86293235752315
unfrozen40,convnext_tiny,85,86.78258393900673
unfrozen40,convnext_tiny,86,86.12967589489129
unfrozen40,convnext_tiny,87,83.66374297419053
unfrozen40,convnext_tiny,88,86.42752281561769
unfrozen40,convnext_tiny,89,87.16153544488236
unfrozen40,convnext_tiny,90,84.86183023268828
unfrozen40,convnext_tiny,91,85.98616543258095
unfrozen40,convnext_tiny,92,83.44375899174807
unfrozen40,convnext_tiny,93,88.0901082831626
unfrozen40,convnext_tiny,94,87.11745228537227
unfrozen40,convnext_tiny,95,86.50686194300783
unfrozen40,convnext_tiny,96,87.89217488145455
unfrozen40,convnext_tiny,97,86.28334595980674
unfrozen40,convnext_tiny,98,86.58825306512283
unfrozen40,convnext_tiny,99,87.22108586089061
unfrozen40,convnext_tiny,100,86.11331417015975
unfrozen40,convnext_small,1,86.26486606241414
unfrozen40,convnext_small,2,86.53996488562065
unfrozen40,convnext_small,3,85.97698626077357
unfrozen40,convnext_small,4,85.93650289401623
unfrozen40,convnext_small,5,85.86768876948413
unfrozen40,convnext_small,6,86.72502902308648
unfrozen40,convnext_small,7,86.77087284533228
unfrozen40,convnext_small,8,84.78460289621282
unfrozen40,convnext_small,9,88.26626382324416
unfrozen40,convnext_small,10,85.0215992444079
unfrozen40,convnext_small,11,84.83387899042063
unfrozen40,convnext_small,12,85.62427343777674
unfrozen40,convnext_small,13,86.5518197166441
unfrozen40,convnext_small,14,84.8741547361834
unfrozen40,convnext_small,15,85.13943065590259
unfrozen40,convnext_small,16,85.94939648189477
unfrozen40,convnext_small,17,85.68094629748927
unfrozen40,convnext_small,18,87.05722427033531
unfrozen40,convnext_small,19,88.75986588750101
unfrozen40,convnext_small,20,86.54136291245925
unfrozen40,convnext_small,21,86.55543493698433
unfrozen40,convnext_small,22,83.98556678232836
unfrozen40,convnext_small,23,87.03878292839761
unfrozen40,convnext_small,24,84.80038012797482
unfrozen40,convnext_small,25,86.39703967616784
unfrozen40,convnext_small,26,83.89152732432613
unfrozen40,convnext_small,27,85.01109988681837
unfrozen40,convnext_small,28,85.91712245077434
unfrozen40,convnext_small,29,86.37101056426057
unfrozen40,convnext_small,30,87.48584703698275
unfrozen40,convnext_small,31,85.1224582985253
unfrozen40,convnext_small,32,85.33435767941931
unfrozen40,convnext_small,33,85.76162620730706
unfrozen40,convnext_small,34,86.40662509955321
unfrozen40,convnext_small,35,87.8841889605955
unfrozen40,convnext_small,36,86.91064240297392
unfrozen40,convnext_small,37,86.92098505573085
unfrozen40,convnext_small,38,86.12647633895905
unfrozen40,convnext_small,39,86.60879040110777
unfrozen40,convnext_small,40,85.50343679463744
unfrozen40,convnext_small,41,85.34299395099845
unfrozen40,convnext_small,42,85.19376121281842
unfrozen40,convnext_small,43,85.21375222210679
unfrozen40,convnext_small,44,86.73192049200024
unfrozen40,convnext_small,45,88.57351885169038
unfrozen40,convnext_small,46,84.78083676330883
unfrozen40,convnext_small,47,89.36674038541737
unfrozen40,convnext_small,48,87.57831239420643
unfrozen40,convnext_small,49,86.63214616708264
unfrozen40,convnext_small,50,84.41505553173629
unfrozen40,convnext_small,51,83.68833788374681
unfrozen40,convnext_small,52,85.68471444549985
unfrozen40,convnext_small,53,87.18124270476811
unfrozen40,convnext_small,54,89.97892323467495
unfrozen40,convnext_small,55,88.56622429861163
unfrozen40,convnext_small,56,88.76085425116939
unfrozen40,convnext_small,57,88.58285615834323
unfrozen40,convnext_small,58,87.22981088448022
unfrozen40,convnext_small,59,86.6078095570707
unfrozen40,convnext_small,60,86.17009316016096
unfrozen40,convnext_small,61,85.94667059683395
unfrozen40,convnext_small,62,85.7609439077258
unfrozen40,convnext_small,63,88.80650329460116
unfrozen40,convnext_small,64,84.30333439242442
unfrozen40,convnext_small,65,86.70256293060996
unfrozen40,convnext_small,66,84.02351047841073
unfrozen40,convnext_small,67,85.54884153075719
unfrozen40,convnext_small,68,84.96411960777456
unfrozen40,convnext_small,69,85.9502835711314
unfrozen40,convnext_small,70,85.27519861486006
unfrozen40,convnext_small,71,85.00254909752141
unfrozen40,convnext_small,72,85.57560490840615
unfrozen40,convnext_small,73,84.12132859143891
unfrozen40,convnext_small,74,85.35671516271506
unfrozen40,convnext_small,75,87.95025570471364
unfrozen40,convnext_small,76,88.15520995869292
unfrozen40,convnext_small,77,86.21612850841458
unfrozen40,convnext_small,78,89.44880948202648
unfrozen40,convnext_small,79,85.29855373429295
unfrozen40,convnext_small,80,87.64250409783271
unfrozen40,convnext_small,81,84.96334169795779
unfrozen40,convnext_small,82,86.79083600358341
unfrozen40,convnext_small,83,85.46938188376652
unfrozen40,convnext_small,84,85.75613511943392
unfrozen40,convnext_small,85,85.4984427672979
unfrozen40,convnext_small,86,88.40154837033825
unfrozen40,convnext_small,87,83.77374666155035
unfrozen40,convnext_small,88,85.90039601771669
unfrozen40,convnext_small,89,86.66484042810076
unfrozen40,convnext_small,90,86.03344086249392
unfrozen40,convnext_small,91,84.76687906456772
unfrozen40,convnext_small,92,85.53433387259275
unfrozen40,convnext_small,93,86.30528505916372
unfrozen40,convnext_small,94,86.66272390517547
unfrozen40,convnext_small,95,86.10702743656469
unfrozen40,convnext_small,96,86.83295475091796
unfrozen40,convnext_small,97,87.55279149669339
unfrozen40,convnext_small,98,85.96802081044297
unfrozen40,convnext_small,99,86.07024433288738
unfrozen40,convnext_small,100,86.3412316670759
unfrozen40,convnext_base,1,87.57742347054645
unfrozen40,convnext_base,2,86.20349336881192
unfrozen40,convnext_base,3,88.29756918088073
unfrozen40,convnext_base,4,87.87887935616725
unfrozen40,convnext_base,5,86.30756274959998
unfrozen40,convnext_base,6,86.94699375445039
unfrozen40,convnext_base,7,85.54599290703115
unfrozen40,convnext_base,8,87.08378701431438
unfrozen40,convnext_base,9,88.07290831441105
unfrozen40,convnext_base,10,86.6029700657991
unfrozen40,convnext_base,11,87.1540394389864
unfrozen40,convnext_base,12,87.37037865699124
unfrozen40,convnext_base,13,85.92118758579642
unfrozen40,convnext_base,14,86.22107886249171
unfrozen40,convnext_base,15,88.49348872783112
unfrozen40,convnext_base,16,88.83641925335309
unfrozen40,convnext_base,17,88.85806326605896
unfrozen40,convnext_base,18,87.0851264775032
unfrozen40,convnext_base,19,88.4102908300751
unfrozen40,convnext_base,20,86.44877880716258
unfrozen40,convnext_base,21,87.47629747693793
unfrozen40,convnext_base,22,86.91099778148246
unfrozen40,convnext_base,23,87.05059714910549
unfrozen40,convnext_base,24,87.6771715364262
unfrozen40,convnext_base,25,86.83547178232686
unfrozen40,convnext_base,26,85.78623716309576
unfrozen40,convnext_base,27,86.55532525143856
unfrozen40,convnext_base,28,87.13269916431965
unfrozen40,convnext_base,29,86.09133938216343
unfrozen40,convnext_base,30,88.30392533208682
unfrozen40,convnext_base,31,87.1017117749107
unfrozen40,convnext_base,32,89.22938032833045
unfrozen40,convnext_base,33,87.0441171418831
unfrozen40,convnext_base,34,87.5467514195376
unfrozen40,convnext_base,35,88.38288281694027
unfrozen40,convnext_base,36,87.15452133856687
unfrozen40,convnext_base,37,86.45999684919403
unfrozen40,convnext_base,38,87.18419089067338
unfrozen40,convnext_base,39,85.85941234655566
unfrozen40,convnext_base,40,87.04164959911196
unfrozen40,convnext_base,41,87.88307011539953
unfrozen40,convnext_base,42,86.30744680274707
unfrozen40,convnext_base,43,86.00798525939759
unfrozen40,convnext_base,44,87.65498447199246
unfrozen40,convnext_base,45,87.93705647750782
unfrozen40,convnext_base,46,86.9989610418821
unfrozen40,convnext_base,47,90.36184553414147
unfrozen40,convnext_base,48,87.55841328721161
unfrozen40,convnext_base,49,87.4365431040174
unfrozen40,convnext_base,50,86.83969980976266
unfrozen40,convnext_base,51,84.72003252260656
unfrozen40,convnext_base,52,87.85440903887813
unfrozen40,convnext_base,53,87.6658576020261
unfrozen40,convnext_base,54,89.585023711469
unfrozen40,convnext_base,55,89.16981900171372
unfrozen40,convnext_base,56,89.8089649762586
unfrozen40,convnext_base,57,87.40387268097224
unfrozen40,convnext_base,58,89.84420686615017
unfrozen40,convnext_base,59,85.65918421022121
unfrozen40,convnext_base,60,86.81660195997001
unfrozen40,convnext_base,61,85.44920790179968
unfrozen40,convnext_base,62,87.70662335636207
unfrozen40,convnext_base,63,88.7715708368856
unfrozen40,convnext_base,64,84.97307340070044
unfrozen40,convnext_base,65,89.2713294746773
unfrozen40,convnext_base,66,86.34298942621874
unfrozen40,convnext_base,67,86.49561333426561
unfrozen40,convnext_base,68,87.72058960202644
unfrozen40,convnext_base,69,88.23433491530008
unfrozen40,convnext_base,70,87.79543052101111
unfrozen40,convnext_base,71,84.43236997961256
unfrozen40,convnext_base,72,85.76388320276259
unfrozen40,convnext_base,73,88.00028418290901
unfrozen40,convnext_base,74,86.77131646058925
unfrozen40,convnext_base,75,87.36763953203432
unfrozen40,convnext_base,76,88.2594763475695
unfrozen40,convnext_base,77,88.57764089059104
unfrozen40,convnext_base,78,89.02030217551592
unfrozen40,convnext_base,79,88.29327751192386
unfrozen40,convnext_base,80,88.82901590213204
unfrozen40,convnext_base,81,87.36752990535459
unfrozen40,convnext_base,82,88.45859337222169
unfrozen40,convnext_base,83,87.92876813799163
unfrozen40,convnext_base,84,86.41296660489606
unfrozen40,convnext_base,85,85.56988809689594
unfrozen40,convnext_base,86,85.38188441083126
unfrozen40,convnext_base,87,85.89223331913469
unfrozen40,convnext_base,88,86.41466610800757
unfrozen40,convnext_base,89,87.45943516882923
unfrozen40,convnext_base,90,86.94249896471679
unfrozen40,convnext_base,91,85.92955781325433
unfrozen40,convnext_base,92,86.13045182833831
unfrozen40,convnext_base,93,88.17420254114874
unfrozen40,convnext_base,94,87.43901648598269
unfrozen40,convnext_base,95,87.61267591153712
unfrozen40,convnext_base,96,88.0837542000021
unfrozen40,convnext_base,97,88.00578670787841
unfrozen40,convnext_base,98,87.75215698092946
unfrozen40,convnext_base,99,89.43246231800885
unfrozen40,convnext_base,100,87.88853532395294
unfrozen40,convnext_large,1,89.56209863437996
unfrozen40,convnext_large,2,87.91505543062338
unfrozen40,convnext_large,3,89.34265942495054
unfrozen40,convnext_large,4,88.96855178814106
unfrozen40,convnext_large,5,87.09090050977275
unfrozen40,convnext_large,6,89.27656022790494
unfrozen40,convnext_large,7,87.13056283120963
unfrozen40,convnext_large,8,87.01175658040569
unfrozen40,convnext_large,9,89.62544051819343
unfrozen40,convnext_large,10,88.42541239818883
unfrozen40,convnext_large,11,87.4538320929063
unfrozen40,convnext_large,12,87.42104641605707
unfrozen40,convnext_large,13,89.6552077554783
unfrozen40,convnext_large,14,86.31550685128067
unfrozen40,convnext_large,15,88.0137562761597
unfrozen40,convnext_large,16,89.00715709067661
unfrozen40,convnext_large,17,87.6050727251419
unfrozen40,convnext_large,18,88.5792873832269
unfrozen40,convnext_large,19,89.72997282659544
unfrozen40,convnext_large,20,87.99770035403544
unfrozen40,convnext_large,21,87.10721687213854
unfrozen40,convnext_large,22,87.46237187921251
unfrozen40,convnext_large,23,88.32985992522401
unfrozen40,convnext_large,24,87.29579934385796
unfrozen40,convnext_large,25,88.32157024600664
unfrozen40,convnext_large,26,86.69963363741554
unfrozen40,convnext_large,27,86.58909560417315
unfrozen40,convnext_large,28,88.11374963134628
unfrozen40,convnext_large,29,87.4454533551798
unfrozen40,convnext_large,30,89.69690193177684
unfrozen40,convnext_large,31,87.64343684570407
unfrozen40,convnext_large,32,87.74300717866305
unfrozen40,convnext_large,33,87.3705624472
unfrozen40,convnext_large,34,88.75696888698272
unfrozen40,convnext_large,35,89.27546186789604
unfrozen40,convnext_large,36,88.4326736779004
unfrozen40,convnext_large,37,86.38364802634014
unfrozen40,convnext_large,38,88.95577387749691
unfrozen40,convnext_large,39,89.83057263040355
unfrozen40,convnext_large,40,87.89505446114643
unfrozen40,convnext_large,41,89.27479776004454
unfrozen40,convnext_large,42,86.9137105660103
unfrozen40,convnext_large,43,85.77859093883418
unfrozen40,convnext_large,44,87.59114454450334
unfrozen40,convnext_large,45,88.56693189547109
unfrozen40,convnext_large,46,89.21962651284097
unfrozen40,convnext_large,47,89.1797675898826
unfrozen40,convnext_large,48,88.78151512892427
unfrozen40,convnext_large,49,87.24025442523312
unfrozen40,convnext_large,50,87.23574476024336
unfrozen40,convnext_large,51,86.80408654087964
unfrozen40,convnext_large,52,89.74422921894009
unfrozen40,convnext_large,53,88.11985681543419
unfrozen40,convnext_large,54,90.27903121818859
unfrozen40,convnext_large,55,89.37169864222474
unfrozen40,convnext_large,56,90.47795746428449
unfrozen40,convnext_large,57,89.53620843851425
unfrozen40,convnext_large,58,89.4405713723225
unfrozen40,convnext_large,59,87.42204255686387
unfrozen40,convnext_large,60,86.9292688267856
unfrozen40,convnext_large,61,85.91612666366602
unfrozen40,convnext_large,62,88.76702321827999
unfrozen40,convnext_large,63,91.22132750777968
unfrozen40,convnext_large,64,86.96112383292527
unfrozen40,convnext_large,65,89.60100691677333
unfrozen40,convnext_large,66,86.0312189892557
unfrozen40,convnext_large,67,89.3494580590719
unfrozen40,convnext_large,68,88.7942789673778
unfrozen40,convnext_large,69,88.64465728408445
unfrozen40,convnext_large,70,87.01572519655691
unfrozen40,convnext_large,71,87.78906063253164
unfrozen40,convnext_large,72,86.31724103770335
unfrozen40,convnext_large,73,85.74841704253964
unfrozen40,convnext_large,74,87.8206090298437
unfrozen40,convnext_large,75,87.50437973225324
unfrozen40,convnext_large,76,88.5984941608092
unfrozen40,convnext_large,77,88.70154031197413
unfrozen40,convnext_large,78,89.91511545427771
unfrozen40,convnext_large,79,87.95078693352598
unfrozen40,convnext_large,80,90.22533592351941
unfrozen40,convnext_large,81,85.59742644496872
unfrozen40,convnext_large,82,87.60444318985637
unfrozen40,convnext_large,83,88.2433299632316
unfrozen40,convnext_large,84,88.16693750920508
unfrozen40,convnext_large,85,87.19914342452046
unfrozen40,convnext_large,86,86.35029185545775
unfrozen40,convnext_large,87,85.89599016019437
unfrozen40,convnext_large,88,87.30793192247697
unfrozen40,convnext_large,89,88.72626096442913
unfrozen40,convnext_large,90,88.23413575002546
unfrozen40,convnext_large,91,86.6092329326386
unfrozen40,convnext_large,92,87.13567550047681
unfrozen40,convnext_large,93,88.24466585130921
unfrozen40,convnext_large,94,88.60200638310963
unfrozen40,convnext_large,95,88.10970993449169
unfrozen40,convnext_large,96,89.85761649537329
unfrozen40,convnext_large,97,87.54476362546217
unfrozen40,convnext_large,98,87.03782462235972
unfrozen40,convnext_large,99,87.93766321679286
unfrozen40,convnext_large,100,88.91190969572102
unfrozen40,resnet18,1,83.87862452143263
unfrozen40,resnet18,2,79.78230456654414
unfrozen40,resnet18,3,84.6800301086008
unfrozen40,resnet18,4,86.03459350984511
unfrozen40,resnet18,5,83.15778510304088
unfrozen40,resnet18,6,83.34607317292762
unfrozen40,resnet18,7,83.84056549460446
unfrozen40,resnet18,8,81.97203454557545
unfrozen40,resnet18,9,84.07204175496767
unfrozen40,resnet18,10,83.02774120582981
unfrozen40,resnet18,11,82.40034985211246
unfrozen40,resnet18,12,82.26781247043512
unfrozen40,resnet18,13,81.87703997778428
unfrozen40,resnet18,14,82.58748104110731
unfrozen40,resnet18,15,84.08610255787593
unfrozen40,resnet18,16,84.45635247705219
unfrozen40,resnet18,17,82.43862659690123
unfrozen40,resnet18,18,84.8926710092977
unfrozen40,resnet18,19,82.00240905286603
unfrozen40,resnet18,20,80.93593089879181
unfrozen40,resnet18,21,83.17444096856214
unfrozen40,resnet18,22,82.4732752956153
unfrozen40,resnet18,23,82.79731954790344
unfrozen40,resnet18,24,83.9360196535055
unfrozen40,resnet18,25,82.68884990133098
unfrozen40,resnet18,26,81.84285506966205
unfrozen40,resnet18,27,82.43464892468661
unfrozen40,resnet18,28,82.25613549844049
unfrozen40,resnet18,29,80.67049847554308
unfrozen40,resnet18,30,84.45335096622144
unfrozen40,resnet18,31,85.34269780844022
unfrozen40,resnet18,32,81.96866590433754
unfrozen40,resnet18,33,82.33845649624428
unfrozen40,resnet18,34,82.91479277262172
unfrozen40,resnet18,35,83.98938488389135
unfrozen40,resnet18,36,81.39305848951876
unfrozen40,resnet18,37,83.11512135949506
unfrozen40,resnet18,38,84.83732256173062
unfrozen40,resnet18,39,82.32655111493777
unfrozen40,resnet18,40,82.68013239924905
unfrozen40,resnet18,41,83.42364080832807
unfrozen40,resnet18,42,82.43708577537153
unfrozen40,resnet18,43,81.79758231646895
unfrozen40,resnet18,44,82.47416158750872
unfrozen40,resnet18,45,83.79088191697504
unfrozen40,resnet18,46,84.00522936507065
unfrozen40,resnet18,47,84.97834879774388
unfrozen40,resnet18,48,83.7635473908933
unfrozen40,resnet18,49,84.55468886731063
unfrozen40,resnet18,50,84.27998168474228
unfrozen40,resnet18,51,81.19989043654643
unfrozen40,resnet18,52,84.9153272364185
unfrozen40,resnet18,53,82.72437140703974
unfrozen40,resnet18,54,84.45928150752911
unfrozen40,resnet18,55,85.34559560356367
unfrozen40,resnet18,56,86.24871862570544
unfrozen40,resnet18,57,82.96089122602716
unfrozen40,resnet18,58,84.95028691101842
unfrozen40,resnet18,59,82.22726756826617
unfrozen40,resnet18,60,81.99323578124435
unfrozen40,resnet18,61,83.2382039123567
unfrozen40,resnet18,62,81.53936949820067
unfrozen40,resnet18,63,83.18016889365828
unfrozen40,resnet18,64,83.47873651195565
unfrozen40,resnet18,65,83.11864048812923
unfrozen40,resnet18,66,82.28376719828013
unfrozen40,resnet18,67,81.57214036999866
unfrozen40,resnet18,68,82.62019055949233
unfrozen40,resnet18,69,83.05041430959733
unfrozen40,resnet18,70,83.37057238854364
unfrozen40,resnet18,71,80.19763374393783
unfrozen40,resnet18,72,82.95912354698613
unfrozen40,resnet18,73,81.75898122855992
unfrozen40,resnet18,74,82.81063124929261
unfrozen40,resnet18,75,85.89699245877426
unfrozen40,resnet18,76,84.09584746427525
unfrozen40,resnet18,77,81.13794283682493
unfrozen40,resnet18,78,84.6882373970108
unfrozen40,resnet18,79,83.17688531997361
unfrozen40,resnet18,80,83.0741570894971
unfrozen40,resnet18,81,81.48515010430167
unfrozen40,resnet18,82,82.64677541464197
unfrozen40,resnet18,83,83.90455901717378
unfrozen40,resnet18,84,83.4801078600203
unfrozen40,resnet18,85,83.0861605744106
unfrozen40,resnet18,86,82.83876090818893
unfrozen40,resnet18,87,83.6797152275279
unfrozen40,resnet18,88,83.0426050474049
unfrozen40,resnet18,89,82.51055901974118
